CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
4,1,0.69,0.04,7,0.41,9206.44,17.62,62431.01,591,0.98,0.91,2.69,0.78,1,42,0
27,1,0.21,0.06,10,0.02,8267.23,0.02,55492.12,1751,0.16,0.06,2.99,0.8,5,76,1
13,0,0.04,0.07,4,0.64,3538.99,60.96,56160.11,3549,0.58,0.29,4.27,0.48,4,75,0
24,1,0.75,0.41,8,0.64,2584.47,20.14,91099.46,2341,0.5,0.31,2.01,0.77,3,7,0
29,0,0.12,0.44,8,0.82,9464.57,38.56,68802.89,260,0.61,0.13,0.5,0.52,3,11,0
22,0,0.53,0.24,8,0.93,4367.77,83.7,91292.54,1869,0.4,0.8,2.79,0.29,2,1,1
48,1,0.12,0.3,8,0.75,4743.24,46.3,94300.15,1167,0.44,0.43,1.2,0.98,3,55,1
44,0,0.45,0.76,9,0.39,9050.85,58.78,91995.78,3805,0.37,0.61,1.32,0.22,3,95,0
16,0,0.64,0.65,7,0.73,2940.53,73.72,22956.36,4209,0.6,0.67,0.66,0.03,1,89,2
38,0,0.66,0.54,10,0.38,4610.4,23.25,9010.32,4093,0.2,0.63,1.6,0.51,4,94,2
31,0,0.31,0.29,7,0.47,7952.3,20.08,95471.1,3754,1,0.17,3.24,0.35,5,69,1
27,0,0.08,0.98,5,0.83,4163.67,85.88,56877.55,669,0.87,0.52,3.8,0.37,4,32,0
15,1,0.1,0.05,6,0.35,1578.27,21.9,5267.89,2112,0.13,0.73,0.54,0.8,5,4,2
14,1,0.53,0.39,6,0.15,8841.66,89.73,63320.62,615,0.02,0.41,2.55,0.54,1,57,1
6,0,0.97,0.56,10,0.06,8117.74,39.69,14005.52,4765,0.42,0.96,2.6,0.47,5,39,1
7,0,0.34,0.11,9,0.57,8820.07,96.33,25102.15,4944,0.48,0.8,1.16,0.8,1,29,2
48,0,0.84,0.23,7,0.03,9567.08,21.47,3720.03,3916,0.64,0.66,2.82,0.97,5,61,2
41,1,0.43,0.32,5,0.6,9092.92,28.85,81742.13,2322,0.08,0.36,1.28,0.18,2,96,1
11,1,0.35,0.94,5,0.72,8284.23,94.94,53758.72,1822,0.87,1,1.04,0.27,5,83,0
6,1,0.46,0.74,8,0.34,7844.76,9.29,93311.87,3509,0.84,0.75,4.19,0.6,1,97,0
40,0,0.6,0.53,6,0.08,805.22,79.83,55486.26,4616,0.87,0.39,1.15,0.3,2,97,2
0,1,0.48,0.51,10,0.86,6788.66,38.33,66129.7,3132,0.2,0.8,1.59,0.49,2,72,0
11,1,0.84,0.08,4,0.26,8107.22,64.44,79557.19,1000,0.59,0.15,0.58,0.84,2,49,1
14,0,0.2,0.84,6,0.43,7366.77,48.51,28817.28,4208,0.76,0.51,0.52,0.76,3,5,0
32,1,0.63,0.06,6,0.51,7314.84,78.49,70502.08,3047,0.37,0.59,2.25,0.37,5,96,0
48,0,0.91,0.11,4,0.2,1585.94,45.72,52374.81,1481,0.67,0.79,4.16,0.4,1,23,1
8,0,0.35,0.24,8,0.54,697.16,16.63,97206.62,216,0.47,0.11,4.48,0.92,3,14,1
28,1,0.9,0.09,6,0.32,3243.4,46.9,34297.92,1916,0.8,0.04,0.37,0.31,5,47,0
3,1,0.83,0.13,10,0.44,7358.32,46.74,39242.86,2532,0.53,0.82,3.64,0.34,4,75,0
27,0,0.86,0.61,7,0.83,2611.89,24.62,81534.59,4502,0.36,0.38,1.7,0.05,4,21,1
16,0,0.32,0.52,4,0.72,2498.7,56.83,46392.79,1154,0.29,0.42,3.68,0.44,3,85,2
43,1,0.65,0.69,10,0.42,3790.08,41.42,67936.91,3786,0.35,0.6,2.85,0.41,3,80,1
48,0,0.71,0.39,9,0.19,9447.49,18.97,98588.41,2487,0.66,0.41,2.23,0.13,4,14,0
13,0,0.59,0.63,4,0.92,2025.44,17.52,45629.81,589,0.21,0.93,3.64,0.1,5,49,2
47,0,0.76,0.75,8,0.72,9960.91,50.07,54812.03,1167,0.56,0.19,2.77,0.41,3,60,2
40,1,0.25,0.53,9,0.7,5333.34,15.49,65418.35,2921,0.46,0.52,0.85,0.86,4,26,2
32,0,0.59,0.59,10,0.21,6151.83,62.57,1493.67,2266,0.35,0.63,1.3,0.18,4,61,0
12,1,0.59,0.19,6,0.68,3958.32,20.3,3591.84,224,0.3,0.68,3.12,0.78,1,19,1
19,0,0.45,0.4,6,0.32,7456.28,89.25,51388.11,3207,0.28,0.2,0.48,0.61,3,83,2
7,1,0.54,0.03,8,0.03,2121.21,72.92,29257.61,2201,0.95,0.64,2.3,0.71,5,71,0
12,1,0.31,0.43,5,0.15,3779.51,99.62,57353.92,4207,0.24,0.67,1.84,0.38,3,33,1
30,1,0.34,0.72,5,0.45,7639.78,94.14,87123.44,4549,0.82,0.96,3.82,0.48,4,30,0
19,0,0.45,0.12,4,0.71,9288.03,52.56,67371.95,3079,0.3,0.05,4,0.14,5,87,1
23,0,0.64,0.89,8,0.26,3880.13,11.46,30328.34,2005,0.21,0.84,3.92,0.98,3,71,0
33,1,0.37,0.04,5,0.76,2593.73,22.14,51225.64,1405,0.61,0.15,2.96,0.56,3,99,2
24,1,0.79,0.67,8,0.58,5939.98,35.74,46945.96,2358,0.66,0.99,0.83,0.56,2,97,1
20,0,0.76,0.56,9,0.07,8074.41,63.51,60826.55,4852,0.78,0.43,0.98,0.74,1,58,1
19,0,0.73,0.96,5,0.58,1781.6,57.6,39393.16,165,0.94,0.91,2.68,0.37,2,31,0
31,1,0.54,0.96,7,0.55,9230.14,27.26,5853.65,4445,0.67,0.42,0.86,0.5,3,41,0
2,0,0.19,0.42,10,0.22,6308.47,47.87,48486.44,2023,0.77,0.72,4.28,0.68,1,64,2
19,0,0.25,0.18,7,0.8,7448.6,98.62,98118.32,2444,0.16,0.69,4.14,0.15,4,60,0
1,0,0.94,0.72,8,0.66,4402.41,23.67,75057.01,3456,0.92,0.09,2.2,0.33,3,68,1
22,0,0.75,0.07,4,0.91,9722.65,71.63,44659.28,4000,0.67,0.13,3.92,0.58,2,72,2
28,0,0.1,0.22,10,0.96,5743.31,73.97,46539.33,2584,0.79,0.7,0.6,0.47,5,28,0
38,0,0.12,0.02,6,0.89,7993.06,37.98,11114.57,825,0.89,0.49,3.07,0.98,3,7,0
47,0,0.34,0.44,4,0.58,8767.14,69.92,95372.67,2863,0.75,0.38,1.62,0.18,3,17,0
12,1,0.37,0.51,8,0.77,8669.23,85.54,74044.48,527,0.73,0.99,4.48,0.46,4,91,2
28,1,0.47,0.14,7,0.83,8313.24,57.18,4459.68,3363,0.39,0.58,0.8,0.37,2,6,0
1,1,0.7,0.55,7,0.65,3056.77,85.7,74063.5,525,0.25,0.72,4.1,0.12,3,37,1
20,1,0.78,0.77,10,0.78,6823,92.75,19699.05,46,0.46,0.06,1.37,0.32,5,8,1
38,1,0.26,0.54,5,0.09,7339.81,60.98,42724.15,3843,0.62,0.19,1.17,0.48,5,84,0
26,1,0.1,0.54,6,0.37,6421.37,45.85,24597.46,4325,0.87,0.08,2.15,0.39,3,6,2
48,1,0.06,0.31,7,0.49,3314.52,96.85,12164.88,310,0.14,0.03,1.82,0.69,1,94,0
26,1,0.15,0.24,10,0.8,660.89,68.56,55545.13,4609,0.65,0.84,0.3,0.74,3,14,1
41,1,0.93,0.6,8,0.57,6260.9,29.59,47951.56,2517,0.03,0.84,3.45,0.88,1,46,2
38,0,0.27,0.61,7,0.24,1398.23,23.32,76005.09,4783,0.76,0.25,2.28,0.61,1,81,1
38,0,0.33,0.56,5,0.74,3917.25,39.09,60265.39,4509,0.3,0.82,1.24,0.5,3,91,0
27,1,0.21,0.96,10,0.45,1875.36,51.95,20278.83,4491,0.34,0.34,0.92,0.98,4,34,0
33,1,0.82,0.05,6,0.64,8781.33,53.08,73095.55,143,0.92,0.3,3.98,0.59,5,0,1
11,0,0.46,0.74,4,0.15,9749.2,19.33,86064.87,270,0.86,0.68,1.72,0.72,3,68,1
16,0,0.65,0.06,10,0.35,3559,73.66,78215.31,2115,0.78,0.92,2.67,0.54,4,9,0
21,0,0.58,0.09,4,0.92,446.47,59.43,17506.62,493,0.29,0.08,2.66,0.18,1,55,2
45,0,0.88,0.68,9,0.61,1124.14,70.29,49504.08,369,0.6,0.9,4.84,0.87,1,42,0
9,1,0.2,0.21,7,0.19,832.66,60.84,13695.14,4100,0.89,0.92,3.77,0.62,2,17,2
39,1,0.87,0.36,4,1,8210.46,89.1,56865.03,4759,0.74,0.38,1.26,0.97,4,15,0
30,1,0.14,0.64,10,0.09,5978.01,85.59,11485.54,4658,0.7,0.37,2.27,0.16,1,55,1
24,0,0.55,0.72,8,0.03,5737.41,60.13,33597.78,535,0.98,0.73,0.99,0.82,4,68,0
21,1,0.77,0.6,6,0.66,4934.86,1.6,1086.22,4417,0.25,0.06,0.37,0.78,3,66,0
46,0,0.91,0.84,7,0.82,7042.36,87.21,75157.42,1130,0.43,0.08,2.24,0.19,1,67,2
20,0,0.79,0.17,5,0.3,6092.07,35.15,79147.54,1215,0.39,0.25,4.72,0.66,5,17,2
22,1,0.23,0.42,9,0.04,7763.75,79.71,22172.26,1699,0.45,0.28,4.15,0.45,5,79,1
46,0,0.5,0.12,9,0.63,2101.29,46.89,95010.81,1813,0.88,0.46,3.5,0.48,4,34,1
47,1,0.96,0.09,8,0.54,2633.03,72.18,44343.25,3621,0.42,0.85,4.58,0.24,3,78,1
25,1,0.87,0.08,5,0.09,3942.7,70.8,77795.18,613,0.75,0.64,3.07,0.09,5,79,1
49,1,0.12,0.05,7,0.24,6936.58,97.05,66423.96,2325,0.24,0.71,2.48,0.5,3,60,2
9,0,0.68,0.13,6,0.72,2412.26,57.72,98727.08,1037,0.4,0.02,4.87,0.02,2,22,1
5,0,0.19,0.64,7,0.51,3230.72,81.57,58927.64,1913,0.54,0.67,2.18,0.1,4,34,0
9,0,0.04,0.56,5,0.86,4918.57,83.34,66464.91,1366,0.36,0.06,3.16,0.16,4,62,2
23,0,0.24,0.52,5,0.25,5958.87,44.12,87755.45,274,0.66,0,0.7,0.2,2,81,0
0,1,0.02,0.78,10,0.85,372.19,39.1,47199.43,2332,0.87,0.42,1.95,0.2,4,2,1
10,0,0.35,0.45,9,0.88,4946.23,70.08,61626.19,1760,0.47,0.2,1.92,0.52,3,43,0
3,0,0.19,0.05,4,0.19,7746.64,40.58,2783.32,3826,0.67,0.87,0.47,0.37,2,90,1
15,1,0.46,0.93,10,0.12,1719.19,25.5,27338.27,1660,0.76,0.84,2.93,0.13,4,18,2
35,0,0.81,0.86,7,0.28,308.91,16.67,33592.01,4845,0.42,0.16,1.45,0.68,2,16,1
11,1,0.55,0.03,4,0.99,4703.99,20.98,39683.71,3423,0.99,0.36,4.96,0.64,1,97,2
40,1,0.28,0.44,6,0.24,3767.77,9.57,86029.06,2297,0.23,0.15,2.16,0,2,26,0
34,0,0.96,0.85,7,0.86,4019.25,7.72,62461.51,861,0.54,0.48,2.05,0.06,1,53,0
2,0,0.16,0.75,5,0.65,9225.54,34.92,90997.09,4906,0.1,0.4,2.52,0.56,2,85,0
36,0,0.03,0.87,4,0.78,3294.25,19.46,10818.86,1214,0.57,0.07,3.45,0.46,5,54,0
0,1,0.15,0.38,6,0.88,3426.96,1.34,40277.06,264,0.48,0.1,4.75,0.74,4,81,0
23,0,0.7,0.45,8,0.69,4381.14,42.75,63953.6,1310,0.69,0.65,0.66,0.15,5,75,2
17,1,0.94,0.26,9,0.05,9881.35,0.64,68272.7,4025,0.17,0.59,0.61,0.04,5,30,2
38,1,0.43,0.93,10,0.94,8707.25,48.22,6216.92,1366,0.37,0.71,1.25,0.57,3,87,2
23,0,0.98,0.38,10,0.67,9241.93,32.91,2819.17,843,0.29,0.82,4.97,0.48,5,19,2
23,0,0.28,0.87,9,0.43,5973.89,72.09,47058.24,2252,1,0.95,0.92,0.91,4,1,1
21,1,0.99,0.62,10,0.24,8817.24,20.29,36274.08,1032,0.17,0.47,2.15,0.23,3,35,1
7,1,0.88,0.68,10,0.3,8286.86,70.16,58786.45,4949,0.17,0.77,1.59,0.38,5,88,0
20,1,0.05,0.2,9,0.64,6626,19.89,49029.03,2961,0.45,0.28,4.22,0.82,4,91,1
40,0,0.61,0.78,10,0.42,9693.32,29.43,46414.09,4777,0.44,0.35,0.5,0.2,3,17,2
6,0,0.18,0.34,9,0.88,6469.71,29.88,55059.77,1355,0.97,0.38,4.25,0.9,5,75,1
44,1,0.89,0.4,5,0.9,7287.95,58.77,7160.17,1162,0.24,0.53,3.63,0.03,4,46,0
10,0,0.67,0.72,9,0.58,9987.92,97.48,7182.96,3152,0.13,0.62,1.43,0.77,2,22,2
23,0,0.18,0.79,6,0.22,2182.73,66.1,37726.99,3397,0.71,0.52,1.67,0.64,3,48,0
30,0,0.19,0.39,10,0.3,9526.59,29.8,91901.46,777,0.66,0.71,3.98,0.71,3,71,2
38,0,0.34,0.01,6,0.27,4401.95,66.9,40794.08,212,0.22,0.76,4.19,0.81,5,87,1
26,1,0.19,0.85,4,0.7,8674.38,48.86,88016.36,4597,0.39,0.54,2.21,0.25,4,52,0
0,0,0.42,0.63,6,0.34,3022.26,45.48,68198.66,1329,0.26,0.08,0.39,0.61,2,55,1
47,0,0.97,0.34,9,0.2,1242.44,71.79,20437.97,4065,0.42,0.79,3.81,0.49,5,37,0
6,1,0.56,0.33,6,0.58,2120.88,25.86,18804.1,1570,0.02,0.34,1,0.82,3,91,2
40,1,0.91,0.84,6,0.55,8071.83,31.23,86196.74,1097,0.46,0.97,4.66,0.92,4,96,2
45,0,0.64,0.74,5,0.91,1981.12,39.64,75526.46,715,0.52,0.52,2.29,0.44,5,26,1
17,1,0.93,0.23,8,0.9,9175.54,0.06,64335.9,2300,0.22,0.25,2.51,0.18,1,51,2
48,0,0.51,0.15,7,0.19,9585.04,63.98,60817.31,2405,0.96,0.25,0.15,0.88,2,24,0
45,0,0.58,0.86,8,0.77,6848.87,6.92,79394.18,2018,0.52,0.95,0.95,0.13,3,22,0
14,0,0.63,0.56,7,0.14,7209.32,51.49,62364.2,2533,0.38,0.43,4.82,0.48,5,42,1
22,1,0.48,0.63,4,0.08,48.65,6.92,33760.39,723,0.18,0.36,3.2,0.93,3,62,1
23,1,0.98,0.07,8,0.4,3627.47,75.07,45813.12,3960,0.9,0.32,4.26,0.9,1,69,0
2,1,0.59,0.14,10,0.06,153.41,5.86,38671.93,2425,0.22,0.68,3.39,0.73,3,3,2
33,1,0.96,0.51,5,0.26,1933.46,89.38,95898.2,472,0.74,0.98,3.42,0.42,5,57,2
34,1,0.99,0.96,7,0.59,2323.82,0.32,9237.65,3287,0.45,0.94,0.96,0.67,3,24,0
37,0,0.62,0.74,6,1,3928.89,96.23,52518.85,738,0.28,0.14,4.63,0.78,3,46,1
21,0,0.92,0.95,9,0.63,1369.98,85.24,6,2971,0.6,0.63,0.57,0.32,5,77,0
46,1,0.06,0.86,10,0.39,2271.19,87.03,18908.02,3945,0.33,0.92,0.63,0.03,4,21,2
9,1,0.31,0.92,7,0.01,4994.48,54.57,59153.4,635,0.06,0.23,4.82,0.61,1,33,0
2,0,0.6,0.3,10,0.7,8569.52,18.01,28339.34,4765,0.61,0.62,2.53,0.52,2,52,0
42,0,0.83,0.55,10,0.84,7377.35,24.15,71714.09,1155,1,0.4,0.65,0.63,4,35,1
41,1,0.61,0.72,6,0.3,1032.6,84.34,568.36,2388,0.16,0.96,4.29,0.64,2,69,1
2,0,0.36,0.06,9,0.35,4898.63,6.5,89515,4007,0.6,0.73,2.56,0.83,3,95,2
26,0,0.43,0.29,4,0.59,6822.72,63.47,13796.02,3342,0.58,0.15,2.59,0.11,2,60,1
41,1,0.4,0.25,5,0.63,7245.16,49.57,44255.5,1247,0.37,0.27,1.2,0.18,2,1,0
17,1,0.68,0.52,9,0.4,2632.85,91.56,5444.2,1863,0.39,0.37,3.46,0.46,4,40,0
1,1,0.57,0.19,6,0.56,8504.51,31.6,62108.49,2397,0.5,0.92,3.02,0.29,5,5,1
26,1,0.08,0,6,0.75,3110.62,49.72,77900.82,1410,0.25,0.16,0.37,0.92,3,15,1
6,1,0.16,0.82,10,0.55,5254.45,22.82,13081.21,2067,0.25,0.93,1.67,0.6,4,89,1
3,0,0.05,0.55,7,0.76,581.8,41.06,91211.04,4603,0.4,0.19,4.03,0.15,1,71,2
28,1,0.61,0.77,8,0.39,5971.9,29.66,37235.36,1751,0.19,0.91,4.42,0.85,5,18,2
16,1,0.92,0.72,8,0.77,122.62,59.82,64915.57,1445,0.6,0.49,3.94,0.09,3,59,2
3,1,0.1,0.29,9,0.08,4976.93,16.43,28331.66,265,0.12,0.61,2.07,0.23,3,57,0
23,1,0.29,0.43,7,0.08,8812.32,27.44,23125.08,3882,0.28,0.44,3.54,0.29,3,94,2
39,1,0.48,0.63,5,0.27,2164.87,53.07,57397.32,1110,0.5,0.21,4.07,0.48,1,1,0
4,0,0.05,0.69,7,0.59,6053.69,89.26,80828.37,1930,0,0.51,0.35,0.38,3,61,0
12,0,0.13,0.29,4,0.61,7745.17,99.35,19144.71,4318,0.94,0.59,2.45,0.09,5,43,0
41,1,0.55,0.41,4,0.49,668.45,66.28,61420.67,3631,0.67,0.79,4.28,0.3,2,83,0
47,1,0.6,0.07,6,0.95,9145.47,54.89,35391.77,843,0.81,0.63,2.89,0.93,4,23,2
2,0,0.49,0.47,7,0.64,7722.28,35.51,19314.47,568,0.75,0.42,3.87,0.03,5,91,0
27,1,0.57,0.35,10,0.24,4560.98,42.78,6628.89,2515,0.95,0.54,2.61,0.79,2,48,1
48,1,0.58,0.9,10,0.65,6982.52,17.66,61646.94,837,0.15,0.16,0.19,0.11,4,27,1
44,0,0.93,0.64,7,0.64,4656.42,87.89,24114.1,4270,0.31,0.91,1.64,0.16,3,39,0
21,1,0.45,0.54,10,0.25,2986.68,98.34,44073.79,3357,0.65,0.54,3.65,0.3,4,45,1
17,0,0.96,0.64,7,0.88,722.9,22.46,13983.59,243,0.05,0.29,0.76,0.83,2,96,1
47,0,0.14,0.58,5,0.19,3432.43,61.97,64582.69,1312,0.23,0.91,0.98,0.46,5,62,0
28,1,0.66,0.56,10,0.13,7986.42,57.99,80960.19,110,0.56,0.91,3.64,0.91,4,8,1
22,1,0.42,0.69,7,0.2,2119.62,40.46,24566.08,2025,0.01,0.9,1.03,0.88,2,8,2
2,1,0.42,0.49,7,0.73,245.6,87.43,3733.47,1742,0.68,0.93,1.19,0.88,4,92,1
33,1,0.01,0.42,7,0.49,1693.37,41.8,81326.06,3470,0.79,0.7,2.14,0.17,5,17,2
34,1,0.33,0.33,4,0.05,3556.44,9.99,42468.44,2066,0.93,0.12,4.02,0.24,1,72,2
5,0,0.2,0.77,8,0.66,3546.82,18.99,53475.34,460,0.35,0.49,4.17,0.77,1,11,0
18,1,0.45,0.51,6,0.05,6906.25,78.37,35400.04,2488,0.17,0.87,2.97,0.49,2,56,2
15,1,0.76,0.01,5,0.58,6894.78,27.22,59598.19,3699,0.63,0.19,3.75,0.52,1,10,2
5,0,0.15,0.73,10,0.44,4166.45,7.92,9654.87,4217,0.63,0.55,4.73,0.78,4,72,2
35,0,0.7,0.06,10,0.63,1370.55,56.4,63009.42,2609,0.73,0.98,1.25,1,1,25,2
1,0,0.82,0.41,4,0.94,9382.63,23.79,52140.33,2785,0.96,0.74,1.5,0.64,3,66,1
2,1,0.92,0.01,7,0.82,3312.87,77.59,90308.76,2721,0.57,0.33,2.9,0.73,3,67,1
6,1,0.83,0.37,8,0.23,3257.19,43.99,70077.84,1615,0.33,0.73,4,0.53,3,68,2
46,0,0.76,0.46,6,0.25,1532.95,2.94,13040.31,1183,0.12,0.68,1.28,0.09,5,13,2
41,1,0,0.18,5,0.25,592.83,88.31,94746.64,1393,0.85,0.74,2.81,0.45,4,31,0
25,0,0.93,0.04,7,0.19,9743.72,29.89,17924.25,3576,0.3,0.44,0.9,0.6,3,95,1
11,0,0.34,0.32,5,0.23,3892.1,45.94,75961.29,1216,0.36,0.36,1.79,0.52,2,31,2
1,1,0.6,0.75,9,0.17,5301.84,73.78,4881.77,1605,0.56,0.51,4.8,0.7,5,89,0
30,0,0.21,0.85,5,0.43,1189.23,53.61,60254.51,4474,0.61,0.57,0.86,0.27,3,53,1
10,0,0.91,0.21,5,0.56,7298.47,88.66,86525.44,29,0.64,0.65,1.09,0.08,1,91,0
13,1,0.68,0.96,10,0.88,5364.32,51.63,75437.03,60,0.3,0.59,0.25,0.09,5,88,1
24,1,0.86,0.81,4,0.13,6935.56,40.36,15162.62,2687,0.39,0.41,0.56,0.24,5,58,1
11,0,0.83,0.82,10,0.24,7164.19,58.75,35243.26,3191,0.83,0.18,4.76,0.15,4,97,2
24,0,0.12,0.46,5,0.1,2518.81,78.47,75881.16,3205,0.86,0.39,0.83,0.49,1,89,1
16,0,0.72,0.23,5,0.17,9666.88,91.27,1935.6,405,0.2,0.12,2.03,0.63,2,80,2
9,0,0.71,0.48,6,0.03,7237.12,37.56,90010.45,456,0.88,0.33,3.33,0.35,5,50,2
4,0,0.44,0,4,0.97,9040.15,74.65,17590.28,3042,0.9,0.32,4.75,0.61,1,1,2
19,1,0.65,0.62,10,0.62,1034.8,70.46,60827.54,3078,0.58,0.27,4.76,0.44,2,18,2
7,0,0.29,0.04,5,0.38,3670.55,6.35,37333.33,2687,0.14,0.31,1.75,0.8,5,18,1
30,1,0.68,0.35,6,0.09,9815.4,60.14,83425.33,1889,0.59,0.9,4.49,0.94,3,64,0
17,0,0.57,0.31,6,0.52,9754.16,62.71,53347.17,1452,0.25,0.95,2.36,0.38,5,87,1
12,0,0.3,0.79,7,0.31,3241.23,14.23,14288.63,2214,0.25,0.65,1.01,0.48,4,86,2
33,1,0.81,0.2,7,0.87,4559.81,4.59,56726.41,3271,0.15,0.71,1.63,0.09,2,37,0
39,1,0.4,0.61,4,0.39,5264.8,14.97,13085.09,403,0.71,0.61,3.58,0.45,1,50,2
17,0,0.2,0.84,8,0.5,9918.61,8.65,45233.63,4011,0.74,0.06,0.23,0.1,3,84,0
13,0,0.91,0.59,6,0.4,9211.16,45.7,45071.41,3441,0.02,0.23,3.75,0.6,1,84,0
18,1,0.54,0.1,9,0.02,5367.5,40.1,87328.15,2380,0.77,0.1,1.34,0.75,3,63,0
13,1,0.18,0.13,5,0.08,3869.51,40.51,81395.02,1215,0.67,0.05,2.45,0.67,2,59,2
25,1,0.48,0.17,7,0.41,7496.03,45.76,73679.39,4190,0.05,1,2.92,0.44,2,51,1
4,0,0.14,0.73,7,0.65,6228.91,4.12,37975.23,1141,0.41,0.29,2.34,0.21,2,34,2
14,0,0.87,0.78,4,0.16,9896.48,62.55,75266.82,4099,0.4,0.26,0.85,0.76,4,79,1
16,0,0.07,0.07,8,0.61,6974.18,73.37,45020.25,977,0.01,0,4.91,0.05,4,63,0
5,1,0.52,0.91,9,0.92,7580.9,36.85,72630.05,3839,0.61,0.1,3.51,0.54,4,48,1
0,1,0.68,0.34,7,0.31,7858.13,61.73,81406.09,1683,0.75,0.99,4.46,0.54,3,34,0
30,1,0.37,0.78,4,0.16,7557.12,83.92,53293.79,4509,0.05,0.72,4.08,0.5,1,45,1
1,0,0.23,0.17,10,0.21,3064.58,37.26,45358.23,2888,0.54,0.16,3.55,0.67,4,59,0
3,1,0.8,0.05,9,0.49,5242.66,50.21,17920.58,2145,0.31,0.16,2.1,0.15,4,99,1
13,0,0.38,0.86,5,0.88,951.24,88.3,61766.77,4566,0.61,0,2.73,0.56,4,42,1
49,1,0.38,0.5,8,0.36,4324.4,55.25,40178.44,1518,0.51,0.57,1.31,0.13,5,64,1
30,1,0.27,0.67,7,0.81,8585.34,25.85,60306.48,2446,0.72,0.84,2.32,0.47,5,25,2
14,0,0.4,0.57,4,0.59,8492.65,42.47,84820.13,1756,0.72,0.15,3.92,0.31,3,4,1
30,0,0.99,0.05,4,0.81,4847.25,64.28,68576.35,742,0.68,0.9,1.76,0.07,2,76,2
40,1,0.95,0.41,8,0.82,5608.33,22.93,95.58,611,0.9,0.01,3.21,0.14,3,58,0
35,0,0.9,0.95,8,0.09,5475.05,15.26,20274.7,3015,0.61,0.45,0.28,0.17,3,85,2
18,0,0.42,0.6,4,0.61,5722.91,29.3,46100.94,3589,0.65,0.49,0.79,0.48,2,81,1
48,0,0.54,0.93,6,0.4,6228.24,99.58,16704.5,3284,0.04,0.4,1.28,0.93,5,75,0
27,1,0.07,0.16,9,0.17,6007.91,33.46,12823.43,4552,0.7,0.46,0.12,0.1,2,30,2
32,0,0.89,0.73,8,0.26,3789,50.45,79730,4289,0.54,0.08,1.1,0.11,3,66,1
12,1,0.07,0.95,6,0.4,3538.69,7.87,54126.8,1552,0.01,0.03,4.09,0.77,5,80,1
27,1,0.81,0.91,4,0.8,5420.92,28.14,96496.13,1159,0.29,0.84,4.16,0.43,5,31,1
25,0,0.39,0.06,6,0.82,4318.01,30.01,16790.71,3570,0.16,0.16,2.49,0.94,2,20,0
10,0,0.66,0.92,7,0.63,3284.08,19.56,50035.64,1763,0.38,0.44,2.08,0.17,2,66,2
34,0,0.59,0.29,7,0.84,4283,4.79,40450.19,562,0.29,0.9,4.16,0.38,5,50,1
8,0,1,0.76,6,0.1,2439.18,62.75,62610.92,3067,0.5,0.72,1.6,0.61,2,64,1
20,0,0.05,0.97,5,0.99,1975.22,46.38,46421,4120,0.85,0.06,1.88,0.2,2,77,1
0,0,0.36,0.56,9,1,6978.36,98.47,52147.74,3032,0.15,0.09,1.22,0.21,5,55,1
43,1,0.99,0.2,8,0.86,7573.33,22.74,69291.84,1008,0.48,0.37,3.25,0.61,1,62,1
24,0,0.77,0.49,4,0.96,9979.14,32.39,18974.64,4202,0.36,0.93,0.31,0.75,5,56,0
48,0,0.26,0.87,4,0.6,3939.92,46.09,96441.35,1031,0.7,0.6,4.27,0.72,1,23,1
35,1,0.33,0.52,5,0.6,4103.26,46.05,98551.81,3537,0.3,0.31,1.25,0.71,4,93,1
37,0,0.24,0.63,8,0.27,9772.57,16.84,36876.81,1729,0.2,0.44,4.31,0.61,2,37,0
5,0,0.14,0.97,7,0.35,1447.85,10.53,25113.04,3757,0.72,0.72,2.91,0.47,5,40,2
35,1,0.78,0.25,8,0.89,9880.86,38.65,26521.13,252,0.59,0.33,3.22,0.16,1,74,0
27,1,0.45,0.86,6,0.94,1726.82,75.52,54433.84,1317,0.34,0.31,3.86,0.88,2,48,2
45,1,0.95,0.26,5,0.57,2115.02,41.97,92994.4,928,0.7,0.7,1.73,0.1,3,51,0
1,0,0.33,0.25,6,0.2,157.56,69.73,76559.45,3618,0.45,0.29,0.77,0.66,4,7,0
13,1,0.4,0.36,8,0.87,408.65,74.71,79915.44,2369,0.63,0.51,3.25,0.63,4,8,2
43,0,0.47,0.05,5,0.55,615,67.02,80885.26,3881,0.89,0.93,2.76,0.1,1,16,2
41,0,0.6,0.36,8,0.61,1355.21,75.35,20923.79,933,0.5,0.61,4.75,0.37,5,6,2
39,1,0.4,0.15,4,0.78,7256.92,22.35,93182.36,1267,0.4,0.34,2.26,0.8,2,3,2
2,0,0.74,0.74,9,0.65,3465.11,29.23,87528.84,1967,0.55,0.92,4.89,0.81,3,75,0
23,1,0.86,0.94,6,0.53,2568.95,79.79,47835.98,1098,0.39,0.85,3.33,0.39,5,35,0
8,0,0.97,0.58,5,0.23,5941.04,32.3,72427.05,3756,0.62,0.97,4.27,0.89,2,76,2
16,0,0.77,0.19,8,0.32,1341.38,71.75,22551.02,935,0.03,0.94,4.89,0.63,1,45,0
46,1,0.95,0.72,8,0.66,9607.5,86.37,56681.74,293,0.55,0.33,3.25,0.73,1,84,2
27,0,0.6,0.35,4,0.1,3782.75,2.88,16795.04,3365,0.19,0.03,0.28,0.23,2,64,2
