CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
9,0,0.08,0.79,8,0.32,993.73,34.64,31655.03,4086,0.09,0.41,1.76,0.08,4,38,0
6,0,0.32,0.44,10,0.21,6231.21,15.75,46192.01,3382,0.06,0.68,3.81,0.43,4,78,1
9,0,0.5,0.6,5,0.25,1854.84,26.56,28594.87,2496,0.37,0.7,3.0,0.21,5,46,2
2,1,0.47,0.95,5,0.51,8111.73,75.92,89941.29,2871,0.17,0.24,3.49,0.84,3,63,1
2,1,0.11,0.29,8,0.3,2478.48,5.69,85529.17,2197,0.99,0.65,4.1,0.84,2,42,0
2,1,0.89,0.61,6,0.28,144.89,58.29,21696.99,2960,0.14,0.44,1.59,0.7,2,67,0
8,1,0.9,0.04,7,0.25,1201.33,68.82,43288.74,4439,0.3,0.95,1.1,0.83,5,40,0
3,0,0.6,0.92,8,0.2,7545.63,56.62,50408.03,2569,0.15,0.53,1.76,0.6,2,81,0
9,0,0.1,0.05,10,0.46,807.09,96.35,85985.89,4932,0.83,0.7,3.51,0.83,4,11,1
9,1,0.18,0.32,8,0.42,6176.5,46.95,38809.36,4985,0.4,0.27,2.72,0.72,4,92,2
6,1,0.57,0.27,9,1.0,2200.53,14.32,98274.79,4627,0.91,0.53,0.02,0.24,5,3,0
7,0,0.5,0.48,8,0.99,457.01,32.72,91779.22,1818,0.29,0.66,4.59,0.06,4,83,0
9,0,0.01,0.3,5,0.93,4080.25,36.05,81410.8,1839,0.45,0.32,0.95,0.55,2,68,0
7,1,0.94,0.3,6,0.4,1144.31,47.47,21346.92,559,0.96,0.09,4.47,0.52,1,57,2
3,0,0.07,0.33,5,0.09,2333.02,43.61,93697.68,4925,0.31,0.03,3.14,0.31,2,41,2
1,1,0.39,0.69,7,0.28,4071.1,69.33,7414.54,521,0.26,0.52,4.09,0.33,3,97,2
0,0,0.22,0.07,9,0.11,2203.12,89.22,29972.72,4707,0.79,0.72,2.65,0.37,1,56,0
7,0,0.33,0.23,7,0.52,1818.45,11.59,80637.27,1423,0.46,0.11,3.4,0.68,3,72,0
8,0,0.29,0.59,6,0.37,3265.03,3.97,30614.52,1047,0.1,0.26,4.8,0.3,5,5,0
3,1,0.3,0.83,9,0.38,7939.69,97.41,78987.82,294,0.67,0.47,3.87,0.5,4,44,0
0,0,0.79,0.31,8,0.56,5980.47,38.2,22694.8,1376,0.37,0.59,4.68,0.31,2,74,2
2,1,0.51,0.91,5,0.21,2087.6,67.72,79899.06,3416,0.75,0.04,3.21,0.69,1,98,2
6,0,0.22,0.01,7,0.73,8266.57,29.78,5176.68,3864,0.47,0.93,1.29,0.52,3,81,1
0,0,0.72,0.47,8,0.74,5430.1,84.78,33046.81,3369,0.65,0.88,3.74,0.57,5,55,2
1,0,0.3,0.67,6,0.92,2514.15,96.35,46160.33,3360,0.2,0.2,2.41,0.62,3,43,1
0,0,0.87,0.49,5,0.64,766.09,81.43,4599.07,4495,0.61,0.72,3.62,0.59,1,40,0
4,1,0.36,0.92,10,0.43,6997.59,75.63,27508.22,2970,0.16,0.37,2.65,0.47,2,78,2
2,0,0.8,0.86,10,0.35,2665.22,34.29,28920.29,2333,0.13,0.37,3.81,0.17,4,89,2
2,1,0.66,0.67,8,0.11,9064.6,70.59,24177.81,4992,0.11,0.45,0.72,0.33,1,98,0
1,1,0.46,0.53,10,0.4,820.0,4.34,11147.57,935,0.39,0.98,1.95,0.01,1,63,2
0,1,0.35,0.79,9,0.15,6430.32,95.46,59787.33,1844,0.37,0.45,0.96,0.34,4,70,1
0,0,0.45,0.93,7,0.92,8504.5,44.43,96858.79,1848,0.11,0.38,4.16,0.3,1,67,0
1,1,0.98,0.1,7,0.61,7243.0,63.78,16030.59,2812,0.37,0.14,1.01,0.03,5,11,2
9,0,0.08,0.1,6,0.06,5957.33,96.32,91343.11,1454,0.68,0.08,4.86,0.97,3,61,0
2,1,0.9,0.61,4,0.55,3770.94,85.67,3162.67,3531,0.08,0.08,1.15,0.06,3,1,0
3,1,0.73,0.51,8,0.21,529.23,60.99,55669.04,2145,0.04,0.09,1.52,0.51,1,95,2
6,0,0.93,0.79,6,0.43,7592.25,75.16,97589.94,3438,0.02,0.24,4.0,0.91,1,24,0
3,1,0.42,0.78,8,0.22,2255.51,43.15,18783.65,36,0.73,0.79,4.17,0.89,5,34,2
9,0,0.88,0.18,6,0.19,2213.63,10.81,8125.66,3985,0.02,0.04,0.1,0.09,3,99,1
3,1,0.16,0.8,4,0.24,2204.36,10.26,52853.49,944,0.08,0.19,2.37,0.88,1,59,0
2,1,0.46,0.7,7,0.63,5742.17,24.24,81140.06,4863,0.52,0.99,4.58,0.81,2,67,0
3,0,0.52,0.63,5,0.69,810.59,35.34,76489.67,3976,0.65,0.45,4.37,0.44,4,17,0
1,0,0.55,0.31,7,0.09,5404.8,71.94,49595.22,2508,0.62,0.83,2.89,0.6,4,95,2
2,1,0.86,0.29,9,0.67,8357.9,96.76,66841.61,3908,0.45,0.75,3.55,0.52,2,66,1
0,1,0.13,0.95,9,0.95,7319.99,25.56,21246.25,769,0.26,0.29,4.64,0.56,4,23,2
6,1,0.39,0.56,5,0.02,1763.77,59.11,61218.98,3829,0.8,0.69,4.09,0.4,4,86,0
8,0,0.7,0.27,7,0.07,5700.92,96.18,38400.33,4079,0.52,0.26,1.34,0.89,2,91,1
2,1,0.8,0.1,10,0.26,9642.01,70.82,65012.37,4807,0.72,0.11,4.83,0.44,2,2,1
0,0,0.35,0.85,9,0.02,5061.71,90.8,95815.37,4202,0.86,0.11,0.44,0.46,5,24,0
8,0,0.41,0.68,7,0.08,4610.34,46.74,46612.71,4690,0.09,0.87,3.85,0.26,3,97,1
0,1,0.26,0.84,5,0.24,4716.97,40.96,25245.25,755,0.86,0.76,2.81,0.52,4,35,1
9,0,0.53,0.34,7,0.16,2453.5,11.29,19152.62,1829,0.94,0.31,1.85,0.37,4,1,0
2,0,0.83,0.68,6,0.6,3230.93,40.37,27436.44,1951,0.99,0.8,4.78,0.63,3,93,1
8,1,0.41,0.92,9,0.69,7736.45,78.45,15962.61,1388,0.64,0.35,1.06,0.93,3,68,0
0,1,0.53,0.48,4,0.96,7679.17,64.7,42534.22,1601,0.27,0.38,1.22,0.6,3,93,0
4,0,0.7,0.03,6,0.21,5388.07,52.99,48657.2,3063,0.17,0.07,1.86,0.44,4,13,1
4,1,0.15,0.42,8,0.32,3746.79,28.79,63206.66,2673,0.88,0.86,2.36,0.39,3,40,2
4,0,0.97,0.44,6,0.45,4513.0,78.58,35933.17,1453,0.43,0.1,4.22,0.59,1,38,2
6,1,0.62,0.11,7,0.23,1936.79,80.53,57458.84,1279,0.97,0.15,3.78,0.87,1,66,2
7,1,0.77,0.26,8,0.64,2657.07,48.36,39722.3,4341,0.05,0.74,3.52,0.2,2,82,0
4,1,0.76,0.29,8,0.92,6994.61,53.98,17986.89,1427,0.33,0.51,4.68,0.07,3,29,2
1,0,0.53,0.69,4,0.08,2326.68,70.07,35463.48,3041,0.85,0.51,0.79,0.71,3,57,2
4,0,0.79,0.77,9,0.79,2846.34,10.42,54285.52,4529,0.48,0.27,2.3,0.67,5,7,1
6,1,0.45,0.56,4,0.49,9316.69,67.16,99664.1,1215,0.42,0.67,4.84,0.78,2,30,2
9,1,0.32,0.49,6,0.12,4897.75,4.37,69635.78,1348,0.74,0.5,1.76,0.22,1,31,1
3,0,0.74,0.15,7,0.41,1466.6,76.3,53675.38,825,0.16,0.93,1.22,0.64,3,44,1
9,0,0.38,0.64,5,0.19,6748.95,23.88,24861.34,3566,0.25,0.43,0.89,0.97,5,53,2
2,1,0.51,0.88,5,0.7,5089.58,85.89,5057.95,4449,0.04,0.93,4.05,0.25,5,23,2
5,1,0.51,0.62,7,0.59,8472.47,89.9,94170.1,1001,0.85,0.53,2.91,0.66,5,20,2
5,1,0.4,0.03,9,0.16,5066.49,5.92,79915.68,4350,0.61,0.77,3.63,0.96,2,2,1
1,0,0.5,0.38,6,0.92,1543.48,50.75,88830.14,3771,0.5,0.86,0.98,0.94,2,1,2
6,1,0.97,0.84,10,0.79,1618.45,68.8,39251.36,2307,0.42,0.56,3.57,0.6,4,58,1
2,0,0.97,0.35,8,0.36,6277.77,62.11,19302.82,110,0.04,0.02,2.78,0.12,4,79,1
7,0,0.53,0.08,5,0.2,8977.97,43.14,1256.13,3013,0.87,0.71,3.4,0.95,5,14,1
1,1,0.73,0.29,6,0.06,9518.54,64.9,54420.6,1159,0.98,0.07,1.33,0.04,5,47,1
9,1,0.49,0.78,9,0.31,9015.87,26.83,7138.28,1673,0.28,0.38,1.86,0.82,1,57,1
0,0,0.69,0.55,10,0.06,888.91,63.84,91658.5,3250,0.15,0.27,1.04,0.93,2,51,2
7,0,0.66,0.38,4,0.21,7292.42,76.69,97483.02,2532,0.35,0.51,0.67,0.16,1,65,2
9,0,0.83,0.34,8,0.76,5515.16,81.2,89685.3,1358,0.95,0.25,2.29,0.12,4,75,1
9,0,0.76,0.92,5,0.66,4697.27,93.26,61693.99,995,0.26,0.3,3.85,0.31,3,91,2
6,0,0.35,0.65,5,0.85,2200.03,67.43,77674.61,997,0.25,0.03,4.45,0.34,5,26,1
7,0,0.62,0.73,6,0.82,1492.1,88.25,43396.76,570,0.5,0.99,2.61,0.85,2,93,1
6,0,0.87,0.31,7,0.04,3349.63,21.34,37889.19,4557,0.88,0.29,3.69,0.0,1,23,1
0,0,0.75,0.41,9,0.24,5498.22,51.26,11151.24,694,0.02,0.08,1.69,0.88,4,38,2
3,1,0.65,0.65,9,0.89,8406.68,18.56,59533.04,3504,0.05,0.38,1.1,0.52,4,8,1
2,0,0.87,0.35,4,0.29,8128.53,8.48,80021.34,1487,0.95,0.49,2.93,0.96,2,24,1
4,1,0.96,0.9,5,0.07,8302.25,2.13,65238.73,3073,0.39,0.9,4.63,0.49,5,2,0
6,1,0.89,0.99,10,0.68,6566.55,55.98,24008.32,3567,0.46,0.06,2.57,0.15,5,73,0
0,1,0.21,0.83,5,0.25,1776.94,68.26,17359.91,2160,0.72,0.12,4.33,0.34,1,89,2
2,1,0.51,0.96,6,0.33,3836.67,95.93,88510.15,1294,0.56,0.75,3.49,0.72,2,45,2
7,1,0.01,0.94,9,0.23,8013.97,61.38,54664.62,933,0.61,0.25,4.28,0.2,3,11,0
9,0,0.7,0.01,8,0.11,7684.54,5.58,66266.38,4247,0.61,0.74,4.58,0.75,3,61,1
4,0,0.42,0.5,4,0.55,6109.62,38.37,10926.36,5,0.76,0.34,3.92,0.94,4,11,0
9,1,0.07,0.99,5,0.38,5044.53,81.87,75978.4,2993,0.31,0.19,1.82,0.66,5,85,0
6,1,0.29,0.43,5,0.03,6225.89,6.14,19501.91,4378,0.91,0.28,3.66,0.28,5,63,2
2,0,0.81,0.59,4,0.7,4002.91,81.21,79930.23,3037,0.07,0.14,4.1,0.88,2,25,1
0,1,0.64,0.68,10,0.56,2463.94,26.35,64274.31,2755,0.91,0.85,1.64,0.72,1,23,0
9,1,0.7,0.18,10,0.85,5514.83,8.04,63295.95,840,0.55,0.79,4.56,0.52,2,5,2
9,1,0.16,0.81,7,0.21,753.28,88.72,81822.58,878,1.0,0.62,3.64,0.75,5,70,2
3,1,0.37,0.78,4,0.46,1385.81,44.82,18005.96,1557,0.8,0.83,2.1,0.14,4,69,2
1,1,0.92,0.34,6,0.88,2504.72,54.79,40800.1,41,0.45,0.34,3.02,0.17,5,85,0
9,0,0.9,0.94,10,0.3,8950.77,94.71,2801.05,3511,0.38,0.72,2.05,0.81,2,83,1
2,0,0.57,0.11,6,0.55,7340.04,2.79,22832.85,1480,0.74,0.22,4.37,0.89,1,91,2
3,1,0.6,0.76,8,0.71,5131.53,18.99,34540.8,601,0.06,0.9,2.25,0.33,4,32,2
7,0,0.73,0.99,7,0.61,4162.92,69.42,98322.44,2949,0.47,0.82,3.44,0.77,2,44,0
0,0,0.5,0.62,10,0.92,3338.06,18.0,11855.13,1026,0.08,0.78,2.46,0.13,1,43,0
5,0,0.09,0.56,5,0.81,2619.13,97.68,35541.89,2428,0.44,0.7,1.03,0.71,4,90,1
9,1,0.18,0.48,10,0.61,5632.47,89.91,47501.25,4180,0.09,0.16,0.67,0.43,1,78,2
9,1,0.85,0.66,5,0.76,9795.51,70.84,97913.79,1315,0.64,0.05,1.62,0.45,3,5,2
2,0,0.07,1.0,4,0.79,8355.33,24.01,39157.49,4908,0.22,0.62,4.28,0.35,1,32,2
6,1,0.58,0.58,10,0.28,1317.96,14.99,27714.3,4551,0.52,0.06,0.79,0.45,5,29,0
6,0,0.26,0.76,5,0.82,5224.41,33.97,28515.8,1814,0.23,0.84,2.59,0.28,2,7,1
8,0,0.64,0.2,4,0.74,3097.94,73.43,91325.26,863,0.97,0.11,1.04,0.51,5,90,1
0,1,0.16,0.72,4,0.9,2652.66,18.78,82263.39,2984,0.33,0.08,2.85,0.33,5,52,2
7,0,0.35,0.39,7,0.61,346.18,14.09,94124.96,3670,0.92,0.5,4.46,0.03,2,36,2
0,1,0.79,0.27,5,0.34,4755.42,87.54,47689.04,2688,0.93,0.29,0.97,0.33,4,51,2
0,1,0.11,0.88,5,0.56,6158.18,68.41,39744.94,4809,0.17,0.32,4.59,0.69,1,37,0
6,0,0.81,0.69,9,0.62,8706.01,16.47,53174.35,1460,0.71,0.89,3.88,0.05,1,39,2
0,0,0.77,0.69,6,0.52,7695.54,84.17,10844.38,493,0.93,0.43,1.76,0.96,2,28,1
4,0,0.09,0.43,6,0.79,6797.73,98.3,14791.73,4050,0.78,0.92,1.98,0.27,4,9,0
0,0,0.58,0.42,9,0.7,1967.5,42.98,5313.3,4998,0.57,0.44,0.52,1.0,5,40,0
1,0,0.88,0.42,6,0.25,7563.52,42.1,75822.6,4066,0.29,0.29,0.4,0.4,2,89,0
5,0,0.58,0.49,8,0.7,1164.49,33.59,50951.39,2820,0.96,0.82,1.6,0.29,2,9,0
7,0,0.27,0.04,9,0.23,3322.47,70.68,54745.16,2750,0.47,0.8,0.67,0.79,1,21,2
5,0,0.06,0.95,6,1.0,2432.21,42.74,88869.73,1456,0.74,0.85,4.51,0.95,1,1,2
9,0,0.14,0.59,10,0.4,1927.46,68.89,56810.4,4716,0.16,0.1,2.19,0.88,4,11,0
9,0,0.68,0.5,7,0.65,5466.7,68.5,1279.22,301,0.1,0.97,2.21,0.88,2,50,2
3,1,0.35,0.03,4,0.64,1146.61,37.94,16769.72,3363,0.69,0.21,0.28,0.82,4,55,2
6,1,0.63,0.98,4,0.17,8187.71,97.32,79592.0,4486,0.56,0.76,2.0,0.6,2,61,2
9,0,0.2,0.66,5,0.86,6088.75,66.53,37516.12,310,0.26,0.27,1.11,0.92,1,80,1
5,1,0.6,0.03,8,0.89,3217.66,89.48,64297.83,2365,0.79,0.09,0.76,0.6,1,18,2
7,0,0.71,0.7,7,0.33,9585.11,41.43,77382.38,422,0.87,0.6,0.02,0.03,1,56,1
9,0,0.08,0.01,10,0.47,767.27,69.8,6023.28,2743,0.77,0.6,0.34,0.3,1,67,2
5,1,0.01,0.9,10,0.09,4791.33,28.66,26281.42,112,0.54,0.84,1.63,0.2,3,16,2
0,1,0.97,0.9,10,0.23,9982.59,48.69,7788.75,303,0.36,0.27,3.0,0.56,3,49,0
1,1,0.06,0.34,10,0.95,2041.94,77.34,81207.82,1646,0.1,0.35,3.33,0.35,1,51,2
7,1,0.38,0.82,9,0.98,38.69,98.37,81808.81,4585,0.16,0.83,1.55,0.0,5,22,1
8,0,0.69,0.24,10,0.21,5736.98,19.91,6906.49,1501,0.49,0.73,3.5,0.45,5,26,2
8,0,0.77,0.73,4,0.79,8220.16,74.21,85616.57,77,0.92,0.39,1.81,0.28,2,97,2
8,0,0.93,0.43,6,0.79,6774.61,69.07,44837.63,1768,0.62,0.01,3.9,0.84,3,20,2
9,0,0.34,0.82,8,0.1,6197.14,69.79,27140.51,4810,0.29,0.77,2.77,0.42,2,43,0
8,0,0.03,0.24,6,0.62,8950.42,39.06,64233.94,4985,0.7,0.48,1.21,0.91,5,50,1
8,0,0.28,0.3,5,0.23,1932.23,55.82,53921.25,2374,0.92,0.97,0.46,0.49,5,58,2
7,0,0.93,0.3,8,0.68,9246.12,54.92,16603.71,4569,0.29,0.24,0.55,0.7,2,69,0
0,0,0.84,0.62,5,0.61,4965.26,8.5,85073.04,3117,0.81,0.38,2.98,0.02,5,13,2
8,0,0.4,0.91,6,0.44,3786.59,19.4,48542.02,4367,0.08,0.77,0.8,0.1,3,46,1
9,0,0.67,0.77,4,0.4,3639.73,18.11,50117.77,465,0.65,0.57,1.52,0.81,3,28,1
2,0,0.44,0.79,10,0.58,6009.31,63.86,17706.68,1371,0.91,0.26,1.09,0.55,5,72,1
4,1,0.97,0.22,8,0.63,3403.93,4.73,25378.93,4544,0.48,0.91,1.4,0.68,1,25,0
5,0,0.45,0.61,4,0.43,9273.08,47.3,35431.85,2696,0.61,0.81,4.3,0.6,3,89,1
4,0,0.52,0.69,5,0.97,8398.99,20.98,25158.26,3353,0.79,0.23,0.26,0.69,3,99,0
3,0,0.52,0.05,4,0.48,8893.05,10.87,66231.74,1443,0.43,0.1,3.72,0.87,2,30,1
5,0,0.96,0.11,4,0.24,6739.16,27.62,73416.84,2881,0.37,0.9,2.85,0.8,4,60,0
8,0,0.64,0.81,6,0.72,2418.78,84.49,74441.46,3653,0.36,0.06,1.07,0.93,3,21,2
8,0,0.33,0.63,6,0.18,750.27,1.59,59879.34,645,0.37,0.69,4.71,0.76,2,0,0
2,1,0.58,0.29,8,0.6,4747.42,69.93,87654.05,4275,0.68,0.43,4.24,0.6,4,89,2
5,1,0.21,0.03,8,0.76,7757.23,45.66,63602.08,1694,0.16,0.97,3.6,0.87,1,37,2
2,0,0.58,0.73,4,0.19,5530.58,90.96,18840.48,378,0.32,0.47,1.17,0.74,1,2,1
6,1,0.59,0.19,9,0.63,6743.54,96.15,29457.17,1910,0.42,0.05,1.85,0.39,2,55,1
3,0,0.03,0.44,5,0.66,8998.02,18.05,89907.26,1948,0.96,0.52,4.34,0.51,1,83,2
2,1,0.2,0.4,5,0.24,8923.15,25.19,89091.83,2236,0.65,0.0,3.86,0.29,2,4,2
2,0,0.23,0.65,9,0.43,6376.12,60.88,12308.45,2005,0.67,0.67,3.86,0.52,1,41,1
3,0,0.77,0.8,10,0.77,2910.54,44.02,82491.0,4048,0.19,0.79,2.81,0.75,2,72,0
4,0,0.09,0.95,5,0.75,2777.58,37.97,88770.75,3960,0.6,0.47,3.76,0.19,1,43,1
1,0,0.72,0.78,7,0.28,8702.02,66.22,80182.11,365,0.19,0.22,3.79,0.94,4,47,2
7,0,0.27,0.61,6,0.11,3790.86,53.65,83029.44,994,0.81,1.0,4.26,0.19,4,63,2
9,1,0.25,0.45,9,0.66,888.18,8.97,40935.2,2194,0.91,0.53,4.61,0.35,4,72,0
7,0,0.56,0.32,4,0.66,9726.96,24.47,27746.11,3580,0.2,0.29,2.17,0.54,4,65,0
9,0,0.19,0.67,8,0.32,4395.81,50.8,21160.2,1082,0.0,0.86,3.75,0.27,1,89,0
7,1,0.81,0.84,7,0.47,7272.03,63.21,34685.17,2704,0.45,0.76,2.87,0.41,5,65,2
7,1,0.73,0.9,9,0.61,7311.69,21.26,70254.23,1104,0.72,0.86,1.35,0.07,4,70,2
6,1,0.47,0.8,4,1.0,565.82,95.74,45145.39,255,0.22,0.47,3.3,0.45,3,17,0
8,0,0.17,0.58,7,0.41,1661.94,36.57,77468.76,1204,0.82,0.69,3.74,0.88,5,56,1
1,1,0.22,0.19,7,0.68,1816.09,81.33,63845.21,4255,0.63,0.16,4.69,0.1,4,89,1
8,0,0.43,0.16,4,0.52,9336.06,47.88,52001.35,2633,0.25,0.78,3.35,0.65,5,77,0
9,1,0.14,0.09,9,0.17,4802.24,95.13,31524.47,4765,0.18,0.16,3.4,0.13,3,59,0
3,1,0.32,0.55,10,0.3,9950.56,55.54,30627.72,4094,0.6,0.53,0.87,0.74,3,52,2
0,1,0.0,0.68,4,0.67,6752.13,60.28,2296.24,2364,0.73,0.74,4.93,0.12,3,39,1
7,0,0.49,0.3,10,0.25,621.22,77.0,91606.0,1714,0.08,0.82,0.19,0.98,2,21,1
6,0,0.2,0.45,9,0.3,2580.78,68.53,84378.9,26,0.66,0.11,0.17,0.15,1,56,1
8,1,0.72,0.21,4,0.74,2566.01,21.23,62075.64,1278,0.6,0.35,3.81,0.43,3,36,0
0,0,0.49,0.19,10,0.42,8902.77,27.21,50057.94,3787,0.2,0.13,3.79,0.2,5,65,0
0,0,0.3,0.86,5,0.52,1765.1,9.32,10056.22,1196,0.7,0.02,0.75,0.34,4,64,2
4,0,0.59,0.05,9,0.38,7768.83,69.65,89892.65,1341,0.61,0.75,2.94,0.17,3,52,0
1,1,0.34,0.02,4,0.24,123.09,60.05,36627.18,1658,0.66,0.18,1.2,0.83,5,9,0
4,0,0.05,0.54,10,0.05,9309.87,61.97,35991.47,3773,0.19,0.86,1.02,0.43,1,53,2
3,0,0.4,0.71,7,0.37,3864.83,62.36,90066.83,1960,0.55,0.19,3.22,0.78,2,66,0
5,0,0.21,0.45,6,0.88,389.65,22.69,15554.72,3155,0.78,0.5,0.66,0.83,2,24,0
6,0,0.67,0.25,7,0.91,1475.53,94.34,51360.98,2503,0.76,0.49,1.39,0.09,2,50,2
8,1,0.96,0.92,8,0.95,3794.43,89.96,20132.19,2536,0.76,0.81,3.77,0.93,5,32,2
6,0,0.25,0.56,4,0.32,3268.86,42.17,86662.38,1701,0.4,0.17,2.86,0.57,1,21,2
4,1,0.53,0.42,8,0.68,9429.66,12.22,41096.79,3798,0.58,0.69,3.55,0.84,4,60,1
6,1,0.63,0.68,5,0.82,4963.48,69.53,88835.55,1231,0.96,0.36,2.46,0.19,3,19,1
1,0,0.22,0.19,8,0.05,8232.13,46.36,75905.3,390,0.26,0.28,3.97,0.57,4,58,0
0,1,0.46,0.55,8,0.17,4479.93,26.09,77595.46,1626,0.72,0.92,2.55,0.58,4,60,1
0,0,0.83,0.67,4,0.12,3487.67,1.11,47937.53,2216,0.92,0.38,3.54,0.68,3,40,1
2,0,0.53,0.91,7,0.54,6146.05,11.82,70375.98,4050,0.63,0.18,5.0,0.53,5,41,0
4,0,0.58,0.32,8,0.26,6510.09,93.78,20696.25,3287,0.99,0.48,4.98,0.97,1,38,0
7,1,0.28,0.5,5,0.8,3555.65,67.61,71471.51,517,0.74,0.87,0.24,0.09,3,44,2
4,0,0.01,0.02,4,0.05,3864.64,63.98,93687.57,39,0.59,0.02,1.34,0.41,5,28,1
8,1,0.46,0.7,9,0.86,9876.28,0.59,96960.59,4735,0.38,0.48,2.43,0.88,3,34,0
6,0,0.13,0.55,6,0.2,8222.49,44.22,17916.49,294,0.72,0.98,2.61,0.8,5,79,0
4,1,0.0,0.97,9,0.07,2478.97,75.9,73946.91,2089,0.26,0.46,0.65,0.59,4,88,0
4,0,0.33,0.46,4,0.38,7416.83,43.47,35859.87,1824,0.49,0.68,0.57,0.33,3,30,1
8,0,0.72,0.42,4,0.49,8647.37,72.16,64088.2,1469,0.69,0.78,0.66,0.72,1,32,1
9,0,0.65,0.53,10,0.74,2253.28,82.18,36268.49,2433,0.31,0.89,1.82,0.65,2,17,2
5,1,0.59,0.73,6,0.16,7910.59,84.09,39099.89,4928,0.49,0.96,1.48,0.55,4,71,1
2,0,0.42,0.19,8,0.16,3171.96,38.03,36396.05,1471,0.0,0.6,2.74,0.79,1,93,0
1,1,0.6,0.26,9,0.1,5377.93,33.05,38186.82,805,0.52,0.77,2.49,0.5,5,19,1
4,0,0.14,0.36,4,0.9,3542.88,85.89,81728.11,2191,0.11,0.9,4.67,0.65,2,72,0
8,1,0.73,0.21,4,0.24,2273.2,50.86,99604.08,4597,0.32,0.09,0.78,0.95,4,18,0
6,1,0.45,0.6,10,0.86,204.0,33.82,16667.7,1029,0.47,0.9,4.16,0.18,1,2,2
7,0,0.51,0.08,4,0.07,8768.12,32.95,94011.34,2071,0.52,0.78,1.83,0.22,1,47,1
8,0,0.99,0.59,5,0.72,7496.58,10.09,58332.86,3348,0.72,0.55,4.45,0.48,1,67,2
1,1,0.24,0.48,7,0.34,3929.33,66.11,45121.45,4626,0.68,0.98,2.38,0.57,5,45,0
4,0,0.01,0.19,5,0.45,8236.05,43.11,70297.96,225,0.42,0.91,0.71,0.58,4,11,2
6,1,0.49,0.38,10,0.96,2352.36,85.89,30053.15,497,0.4,0.63,1.64,0.55,5,63,0
1,1,0.05,0.17,8,0.2,6907.86,54.27,18099.2,1418,0.34,0.92,3.54,0.6,3,45,1
6,0,0.13,0.75,9,0.15,2210.84,52.22,47735.71,1048,0.08,0.1,4.8,0.37,2,35,0
9,0,0.84,0.6,10,0.14,476.07,32.19,44275.22,2832,0.57,0.25,4.84,0.59,2,75,1
3,0,0.25,0.87,7,0.84,8158.94,63.16,28559.16,2721,0.98,0.61,2.88,0.23,2,89,2
8,0,0.78,0.67,7,0.27,7575.01,36.71,47163.9,1343,0.24,0.62,0.02,0.08,1,11,0
0,1,0.02,0.47,5,0.34,3969.96,78.33,19338.03,3860,0.28,0.87,0.37,0.2,3,15,0
9,1,0.16,0.43,6,0.82,1313.13,10.97,17537.85,3131,0.51,0.54,3.72,0.48,3,60,0
3,0,0.22,0.09,8,0.2,4584.92,85.01,28472.48,3204,0.82,0.2,1.21,0.48,2,25,2
1,0,0.93,0.83,9,0.4,4983.23,0.39,1568.33,2459,0.8,0.31,2.87,0.03,3,16,0
0,1,0.98,0.86,5,0.77,8878.53,43.52,46536.88,4097,0.44,0.01,4.72,0.95,2,93,1
9,0,0.34,0.71,4,0.32,6063.35,74.99,10744.29,781,0.44,0.35,0.83,0.02,3,46,2
5,1,0.88,0.98,6,0.63,9826.05,69.38,99472.87,225,0.58,0.29,1.18,0.58,2,1,2
9,1,0.29,0.07,5,0.92,1033.79,70.17,40876.82,4976,0.75,0.14,2.38,0.19,4,48,1
8,0,0.1,0.1,4,0.86,933.77,69.57,75840.26,2392,0.74,0.07,4.89,0.25,4,26,0
8,0,0.34,0.18,4,0.63,189.66,20.24,16861.18,1522,0.35,0.44,0.7,0.16,3,30,0
8,1,0.9,0.13,10,0.74,8888.68,71.66,94838.65,4699,0.41,0.05,1.45,0.22,3,3,1
9,0,0.92,0.37,7,0.16,9152.34,72.55,89601.53,3520,0.23,0.49,1.66,0.88,3,30,2
3,1,0.08,0.99,9,0.87,1817.15,13.06,22698.82,2716,0.06,0.43,4.69,0.43,1,8,2
7,1,0.96,0.24,4,0.57,8569.2,86.83,84616.5,2234,0.9,0.54,4.12,0.67,4,16,0
5,0,0.86,0.22,10,0.01,3743.96,39.39,37704.49,1850,0.84,0.53,3.87,0.18,5,78,0
2,1,0.48,0.25,10,0.09,255.13,96.57,1277.12,2729,0.31,0.01,3.66,0.17,2,98,1
2,1,0.86,0.98,8,0.36,4602.19,65.61,55325.99,4834,0.35,0.87,1.07,0.22,3,81,1
4,1,0.49,0.79,7,0.9,9958.08,23.27,74036.62,629,0.54,0.77,0.17,0.56,3,35,1
4,1,0.9,0.66,9,0.1,3827.6,72.69,6426.34,702,0.04,0.99,3.3,0.65,5,32,2
4,1,0.36,0.17,8,0.45,4768.1,49.93,17874.49,1016,0.16,0.56,2.36,0.17,2,79,0
3,1,0.45,0.35,9,0.7,7459.45,67.24,65030.15,2961,0.84,0.34,0.43,0.74,5,12,0
2,1,0.32,0.83,9,0.38,2518.89,57.78,13623.58,2556,0.64,0.53,3.06,0.85,4,39,1
4,0,0.54,0.05,7,0.52,4775.67,90.49,26178.45,4334,0.81,0.49,1.8,0.5,1,69,2
